"Purchase Key","Date Key","Supplier Key","Stock Item Key","WWI Purchase Order ID","Ordered Outers","Ordered Quantity","Received Outers","Package","Is Order Finalized","Lineage Key"
"5632","2015-05-06","17","143","1416","2315","27780","2315","Carton","True","10"
"5641","2015-05-07","17","143","1418","2320","27840","2320","Carton","True","10"
"5650","2015-05-08","17","143","1420","2319","27828","2319","Carton","True","10"
"5664","2015-05-11","17","143","1424","2315","27780","2315","Carton","True","10"
"5673","2015-05-12","17","143","1426","2326","27912","2326","Carton","True","10"
"5682","2015-05-13","17","143","1428","2325","27900","2325","Carton","True","10"
"5691","2015-05-14","17","143","1430","2323","27876","2323","Carton","True","10"
"5700","2015-05-15","17","143","1432","2331","27972","2331","Carton","True","10"
"5709","2015-05-16","17","143","1434","10","120","10","Carton","True","10"
"5717","2015-05-18","17","143","1436","2348","28176","2348","Carton","True","10"
"5726","2015-05-19","17","143","1438","2355","28260","2355","Carton","True","10"
"5735","2015-05-20","17","143","1440","2366","28392","2366","Carton","True","10"
"5744","2015-05-21","17","143","1442","2372","28464","2372","Carton","True","10"
"5753","2015-05-22","17","143","1444","2370","28440","2370","Carton","True","10"
"5762","2015-05-23","17","143","1446","4","48","4","Carton","True","10"
"5767","2015-05-25","17","143","1448","2388","28656","2388","Carton","True","10"
"5776","2015-05-26","17","143","1450","2396","28752","2396","Carton","True","10"
"5785","2015-05-27","17","143","1452","2394","28728","2394","Carton","True","10"
"5794","2015-05-28","17","143","1454","2393","28716","2393","Carton","True","10"
"5803","2015-05-29","17","143","1456","2405","28860","2405","Carton","True","10"
"5817","2015-06-01","17","143","1460","2418","29016","2418","Carton","True","10"
"5826","2015-06-02","17","143","1462","2416","28992","2416","Carton","True","10"
"5835","2015-06-03","17","143","1464","2416","28992","2416","Carton","True","10"
"5844","2015-06-04","17","143","1466","2423","29076","2423","Carton","True","10"
"5853","2015-06-05","17","143","1468","2421","29052","2421","Carton","True","10"
"5867","2015-06-08","17","143","1472","2417","29004","2417","Carton","True","10"
"5876","2015-06-09","17","143","1474","2415","28980","2415","Carton","True","10"
"5885","2015-06-10","17","143","1476","2423","29076","2423","Carton","True","10"
"5894","2015-06-11","17","143","1478","2421","29052","2421","Carton","True","10"
"5903","2015-06-12","17","143","1480","2421","29052","2421","Carton","True","10"
"5914","2015-06-15","17","143","1484","2417","29004","2417","Carton","True","10"
"5923","2015-06-16","17","143","1486","2423","29076","2423","Carton","True","10"
"5932","2015-06-17","17","143","1488","2424","29088","2424","Carton","True","10"
"5941","2015-06-18","17","143","1490","2423","29076","2423","Carton","True","10"
"5950","2015-06-19","17","143","1492","2446","29352","2446","Carton","True","10"
"5959","2015-06-20","17","143","1494","3","36","3","Carton","True","10"
"5962","2015-06-22","17","143","1496","2456","29472","2456","Carton","True","10"
"5971","2015-06-23","17","143","1498","2454","29448","2454","Carton","True","10"
"5980","2015-06-24","17","143","1500","2452","29424","2452","Carton","True","10"
"5989","2015-06-25","17","143","1502","2460","29520","2460","Carton","True","10"
"5998","2015-06-26","17","143","1504","2471","29652","2471","Carton","True","10"
"6007","2015-06-29","17","143","1506","2469","29628","2469","Carton","True","10"
"6016","2015-06-30","17","143","1508","2467","29604","2467","Carton","True","10"
"6025","2015-07-01","17","143","1510","2465","29580","2465","Carton","True","10"
"6034","2015-07-02","17","143","1512","2472","29664","2472","Carton","True","10"
"6043","2015-07-03","17","143","1514","2473","29676","2473","Carton","True","10"
"6054","2015-07-06","17","143","1518","2469","29628","2469","Carton","True","10"
"6063","2015-07-07","17","143","1520","2478","29736","2478","Carton","True","10"
"6072","2015-07-08","17","143","1522","2493","29916","2493","Carton","True","10"
"6081","2015-07-09","17","143","1524","2500","30000","2500","Carton","True","10"
"6090","2015-07-10","17","143","1526","2525","30300","2525","Carton","True","10"
"6103","2015-07-13","17","143","1530","2524","30288","2524","Carton","True","10"
"6112","2015-07-14","17","143","1532","2522","30264","2522","Carton","True","10"
"6121","2015-07-15","17","143","1534","2523","30276","2523","Carton","True","10"
"6130","2015-07-16","17","143","1536","2521","30252","2521","Carton","True","10"
"6139","2015-07-17","17","143","1538","2519","30228","2519","Carton","True","10"
"6151","2015-07-20","17","143","1542","2517","30204","2517","Carton","True","10"
"6160","2015-07-21","17","143","1544","2524","30288","2524","Carton","True","10"
"6169","2015-07-22","17","143","1546","2542","30504","2542","Carton","True","10"
"6178","2015-07-23","17","143","1548","2540","30480","2540","Carton","True","10"
"6187","2015-07-24","17","143","1550","2541","30492","2541","Carton","True","10"
"6202","2015-07-27","17","143","1554","2551","30612","2551","Carton","True","10"
"6211","2015-07-28","17","143","1556","2549","30588","2549","Carton","True","10"
"6220","2015-07-29","17","143","1558","2547","30564","2547","Carton","True","10"
"6229","2015-07-30","17","143","1560","2553","30636","2553","Carton","True","10"
"6238","2015-07-31","17","143","1562","2552","30624","2552","Carton","True","10"
"6247","2015-08-01","17","143","1564","1","12","1","Carton","True","10"
"6250","2015-08-03","17","143","1565","2561","30732","2561","Carton","True","10"
"6259","2015-08-04","17","143","1567","2579","30948","2579","Carton","True","10"
"6268","2015-08-05","17","143","1569","2577","30924","2577","Carton","True","10"
"6277","2015-08-06","17","143","1571","2575","30900","2575","Carton","True","10"
"6286","2015-08-07","17","143","1573","2573","30876","2573","Carton","True","10"
"6295","2015-08-08","17","143","1575","6","72","6","Carton","True","10"
"6301","2015-08-10","17","143","1577","2580","30960","2580","Carton","True","10"
"6310","2015-08-11","17","143","1579","2604","31248","2604","Carton","True","10"
"6319","2015-08-12","17","143","1581","2618","31416","2618","Carton","True","10"
"6328","2015-08-13","17","143","1583","2619","31428","2619","Carton","True","10"
"6337","2015-08-14","17","143","1585","2625","31500","2625","Carton","True","10"
"6349","2015-08-17","17","143","1588","2628","31536","2628","Carton","True","10"
"6358","2015-08-18","17","143","1590","2630","31560","2630","Carton","True","10"
"6367","2015-08-19","17","143","1592","2628","31536","2628","Carton","True","10"
"6376","2015-08-20","17","143","1594","2626","31512","2626","Carton","True","10"
"6385","2015-08-21","17","143","1596","2624","31488","2624","Carton","True","10"
"6398","2015-08-24","17","143","1600","2624","31488","2624","Carton","True","10"
"6407","2015-08-25","17","143","1602","2628","31536","2628","Carton","True","10"
"6416","2015-08-26","17","143","1604","2641","31692","2641","Carton","True","10"
"6425","2015-08-27","17","143","1606","2644","31728","2644","Carton","True","10"
"6434","2015-08-28","17","143","1608","2642","31704","2642","Carton","True","10"
"6445","2015-08-31","17","143","1612","2638","31656","2638","Carton","True","10"
"6454","2015-09-01","17","143","1614","2636","31632","2636","Carton","True","10"
"6463","2015-09-02","17","143","1616","2651","31812","2651","Carton","True","10"
"6472","2015-09-03","17","143","1618","2660","31920","2660","Carton","True","10"
"6481","2015-09-04","17","143","1620","2658","31896","2658","Carton","True","10"
"6490","2015-09-05","17","143","1622","1","12","1","Carton","True","10"
"6497","2015-09-07","17","143","1624","2659","31908","2659","Carton","True","10"
"6506","2015-09-08","17","143","1626","2657","31884","2657","Carton","True","10"
"6515","2015-09-09","17","143","1628","2662","31944","2662","Carton","True","10"
"6524","2015-09-10","17","143","1630","2661","31932","2661","Carton","True","10"
"6533","2015-09-11","17","143","1632","2672","32064","2672","Carton","True","10"
"6543","2015-09-14","17","143","1635","2669","32028","2669","Carton","True","10"
"6552","2015-09-15","17","143","1637","2667","32004","2667","Carton","True","10"
"6561","2015-09-16","17","143","1639","2665","31980","2665","Carton","True","10"
"6570","2015-09-17","17","143","1641","2667","32004","2667","Carton","True","10"
"6579","2015-09-18","17","143","1643","2665","31980","2665","Carton","True","10"
"6592","2015-09-21","17","143","1647","2661","31932","2661","Carton","True","10"
"6601","2015-09-22","17","143","1649","2677","32124","2677","Carton","True","10"
"6610","2015-09-23","17","143","1651","2675","32100","2675","Carton","True","10"
"6619","2015-09-24","17","143","1653","2680","32160","2680","Carton","True","10"
"6628","2015-09-25","17","143","1655","2679","32148","2679","Carton","True","10"
"6637","2015-09-26","17","143","1657","1","12","1","Carton","True","10"
"6642","2015-09-28","17","143","1658","2679","32148","2679","Carton","True","10"
"6651","2015-09-29","17","143","1660","2702","32424","2702","Carton","True","10"
"6660","2015-09-30","17","143","1662","2709","32508","2709","Carton","True","10"
"6669","2015-10-01","17","143","1664","2715","32580","2715","Carton","True","10"
"6678","2015-10-02","17","143","1666","2722","32664","2722","Carton","True","10"
"6690","2015-10-05","17","143","1670","2718","32616","2718","Carton","True","10"
"6699","2015-10-06","17","143","1672","2727","32724","2727","Carton","True","10"
"6708","2015-10-07","17","143","1674","2729","32748","2729","Carton","True","10"
"6717","2015-10-08","17","143","1676","2727","32724","2727","Carton","True","10"
"6726","2015-10-09","17","143","1678","2729","32748","2729","Carton","True","10"
"6738","2015-10-12","17","143","1682","2730","32760","2730","Carton","True","10"
"6747","2015-10-13","17","143","1684","2738","32856","2738","Carton","True","10"
"6756","2015-10-14","17","143","1686","2736","32832","2736","Carton","True","10"
"6765","2015-10-15","17","143","1688","2740","32880","2740","Carton","True","10"
"6774","2015-10-16","17","143","1690","2742","32904","2742","Carton","True","10"
"6783","2015-10-17","17","143","1692","10","120","10","Carton","True","10"
"6786","2015-10-19","17","143","1694","2754","33048","2754","Carton","True","10"
"6795","2015-10-20","17","143","1696","2752","33024","2752","Carton","True","10"
"6804","2015-10-21","17","143","1698","2756","33072","2756","Carton","True","10"
"6813","2015-10-22","17","143","1700","2754","33048","2754","Carton","True","10"
"6822","2015-10-23","17","143","1702","2754","33048","2754","Carton","True","10"
"6831","2015-10-24","17","143","1704","9","108","9","Carton","True","10"
"6835","2015-10-26","17","143","1706","2761","33132","2761","Carton","True","10"
"6844","2015-10-27","17","143","1708","2764","33168","2764","Carton","True","10"
"6853","2015-10-28","17","143","1710","2763","33156","2763","Carton","True","10"
"6862","2015-10-29","17","143","1712","2761","33132","2761","Carton","True","10"
"6871","2015-10-30","17","143","1714","2759","33108","2759","Carton","True","10"
"6880","2015-10-31","17","143","1716","10","120","10","Carton","True","10"
"6885","2015-11-02","17","143","1718","2767","33204","2767","Carton","True","10"
"6894","2015-11-03","17","143","1720","2765","33180","2765","Carton","True","10"
"6903","2015-11-04","17","143","1722","2797","33564","2797","Carton","True","10"
"6912","2015-11-05","17","143","1724","2803","33636","2803","Carton","True","10"
"6921","2015-11-06","17","143","1726","2801","33612","2801","Carton","True","10"
"6932","2015-11-09","17","143","1730","2797","33564","2797","Carton","True","10"
"6941","2015-11-10","17","143","1732","2795","33540","2795","Carton","True","10"
"6950","2015-11-11","17","143","1734","2816","33792","2816","Carton","True","10"
"6959","2015-11-12","17","143","1736","2831","33972","2831","Carton","True","10"
"6968","2015-11-13","17","143","1738","2844","34128","2844","Carton","True","10"
"6977","2015-11-14","17","143","1740","10","120","10","Carton","True","10"
"6982","2015-11-16","17","143","1742","2852","34224","2852","Carton","True","10"
"6991","2015-11-17","17","143","1744","2855","34260","2855","Carton","True","10"
"7000","2015-11-18","17","143","1746","2872","34464","2872","Carton","True","10"
"7009","2015-11-19","17","143","1748","2878","34536","2878","Carton","True","10"
"7018","2015-11-20","17","143","1750","2885","34620","2885","Carton","True","10"
"7027","2015-11-21","17","143","1752","5","60","5","Carton","True","10"
"7028","2015-11-23","17","143","1753","2891","34692","2891","Carton","True","10"
"7037","2015-11-24","17","143","1755","2889","34668","2889","Carton","True","10"
"7046","2015-11-25","17","143","1757","2892","34704","2892","Carton","True","10"
"7055","2015-11-26","17","143","1759","2890","34680","2890","Carton","True","10"
"7064","2015-11-27","17","143","1761","2894","34728","2894","Carton","True","10"
"7074","2015-11-30","17","143","1764","2902","34824","2902","Carton","True","10"
"7083","2015-12-01","17","143","1766","2907","34884","2907","Carton","True","10"
"7092","2015-12-02","17","143","1768","2905","34860","2905","Carton","True","10"
"7101","2015-12-03","17","143","1770","2917","35004","2917","Carton","True","10"
"7110","2015-12-04","17","143","1772","2916","34992","2916","Carton","True","10"
"7124","2015-12-07","17","143","1776","2921","35052","2921","Carton","True","10"
"7133","2015-12-08","17","143","1778","2925","35100","2925","Carton","True","10"
"7142","2015-12-09","17","143","1780","2928","35136","2928","Carton","True","10"
"7151","2015-12-10","17","143","1782","2926","35112","2926","Carton","True","10"
"7160","2015-12-11","17","143","1784","2924","35088","2924","Carton","True","10"
"7169","2015-12-12","17","143","1786","6","72","6","Carton","True","10"
"7174","2015-12-14","17","143","1788","2937","35244","2937","Carton","True","10"
"7183","2015-12-15","17","143","1790","2941","35292","2941","Carton","True","10"
"7192","2015-12-16","17","143","1792","2939","35268","2939","Carton","True","10"
"7201","2015-12-17","17","143","1794","2942","35304","2942","Carton","True","10"
"7210","2015-12-18","17","143","1796","2949","35388","2949","Carton","True","10"
"7219","2015-12-19","17","143","1798","7","84","7","Carton","True","10"
"7224","2015-12-21","17","143","1800","2955","35460","2955","Carton","True","10"
"7233","2015-12-22","17","143","1802","2953","35436","2953","Carton","True","10"
"7242","2015-12-23","17","143","1804","2963","35556","2963","Carton","True","10"
"7251","2015-12-24","17","143","1806","2961","35532","2961","Carton","True","10"
"7260","2015-12-25","17","143","1808","2959","35508","2959","Carton","True","10"
"7272","2015-12-28","17","143","1812","2955","35460","2955","Carton","True","10"
"7281","2015-12-29","17","143","1814","2958","35496","2958","Carton","True","10"
"7290","2015-12-30","17","143","1816","2956","35472","2956","Carton","True","10"
"7299","2015-12-31","17","143","1818","2964","35568","2964","Carton","True","10"
"4772","2015-01-01","17","134","1210","1980","23760","1980","Carton","True","10"
"4781","2015-01-02","17","134","1212","1988","23856","1988","Carton","True","10"
"4789","2015-01-03","17","134","1214","5","60","5","Carton","True","10"
"4794","2015-01-05","17","134","1215","1994","23928","1994","Carton","True","10"
"4803","2015-01-06","17","134","1217","2006","24072","2006","Carton","True","10"
"4812","2015-01-07","17","134","1219","2012","24144","2012","Carton","True","10"
"4821","2015-01-08","17","134","1221","2014","24168","2014","Carton","True","10"
"4830","2015-01-09","17","134","1223","2017","24204","2017","Carton","True","10"
"4836","2015-01-10","17","134","1225","8","96","8","Carton","True","10"
"4840","2015-01-12","17","134","1226","2024","24288","2024","Carton","True","10"
"4849","2015-01-13","17","134","1228","2031","24372","2031","Carton","True","10"
"4858","2015-01-14","17","134","1230","2039","24468","2039","Carton","True","10"
"4867","2015-01-15","17","134","1232","2037","24444","2037","Carton","True","10"
"4876","2015-01-16","17","134","1234","2044","24528","2044","Carton","True","10"
"4886","2015-01-19","17","134","1237","2058","24696","2058","Carton","True","10"
"4895","2015-01-20","17","134","1239","2058","24696","2058","Carton","True","10"
"4904","2015-01-21","17","134","1241","2056","24672","2056","Carton","True","10"
"4913","2015-01-22","17","134","1243","2077","24924","2077","Carton","True","10"
"4922","2015-01-23","17","134","1245","2075","24900","2075","Carton","True","10"
"4929","2015-01-24","17","134","1247","7","84","7","Carton","True","10"
"4935","2015-01-26","17","134","1249","2080","24960","2080","Carton","True","10"
"4944","2015-01-27","17","134","1251","2087","25044","2087","Carton","True","10"
"4953","2015-01-28","17","134","1253","2095","25140","2095","Carton","True","10"
"4962","2015-01-29","17","134","1255","2103","25236","2103","Carton","True","10"
"4971","2015-01-30","17","134","1257","2101","25212","2101","Carton","True","10"
"4978","2015-01-31","17","134","1259","2","24","2","Carton","True","10"
"4985","2015-02-02","17","134","1261","2111","25332","2111","Carton","True","10"
"4994","2015-02-03","17","134","1263","2115","25380","2115","Carton","True","10"
"5003","2015-02-04","17","134","1265","2113","25356","2113","Carton","True","10"
"5012","2015-02-05","17","134","1267","2111","25332","2111","Carton","True","10"
"5021","2015-02-06","17","134","1269","2109","25308","2109","Carton","True","10"
"5033","2015-02-09","17","134","1272","2122","25464","2122","Carton","True","10"
"5042","2015-02-10","17","134","1274","2136","25632","2136","Carton","True","10"
"5051","2015-02-11","17","134","1276","2142","25704","2142","Carton","True","10"
"5060","2015-02-12","17","134","1278","2140","25680","2140","Carton","True","10"
"5069","2015-02-13","17","134","1280","2141","25692","2141","Carton","True","10"
"5076","2015-02-14","17","134","1282","11","132","11","Carton","True","10"
"5083","2015-02-16","17","134","1284","2157","25884","2157","Carton","True","10"
"5092","2015-02-17","17","134","1286","2163","25956","2163","Carton","True","10"
"5101","2015-02-18","17","134","1288","2161","25932","2161","Carton","True","10"
"5110","2015-02-19","17","134","1290","2163","25956","2163","Carton","True","10"
"5119","2015-02-20","17","134","1292","2161","25932","2161","Carton","True","10"
"5126","2015-02-21","17","134","1294","7","84","7","Carton","True","10"
"5131","2015-02-23","17","134","1295","2183","26196","2183","Carton","True","10"
"5140","2015-02-24","17","134","1297","2191","26292","2191","Carton","True","10"
"5149","2015-02-25","17","134","1299","2189","26268","2189","Carton","True","10"
"5158","2015-02-26","17","134","1301","2191","26292","2191","Carton","True","10"
"5167","2015-02-27","17","134","1303","2198","26376","2198","Carton","True","10"
"5181","2015-03-02","17","134","1307","2202","26424","2202","Carton","True","10"
"5190","2015-03-03","17","134","1309","2210","26520","2210","Carton","True","10"
"5199","2015-03-04","17","134","1311","2222","26664","2222","Carton","True","10"
"5208","2015-03-05","17","134","1313","2226","26712","2226","Carton","True","10"
"5217","2015-03-06","17","134","1315","2224","26688","2224","Carton","True","10"
"5230","2015-03-09","17","134","1319","2220","26640","2220","Carton","True","10"
"5239","2015-03-10","17","134","1321","2218","26616","2218","Carton","True","10"
"5248","2015-03-11","17","134","1323","2230","26760","2230","Carton","True","10"
"5257","2015-03-12","17","134","1325","2228","26736","2228","Carton","True","10"
"5266","2015-03-13","17","134","1327","2226","26712","2226","Carton","True","10"
"5273","2015-03-14","17","134","1329","5","60","5","Carton","True","10"
"5279","2015-03-16","17","134","1331","2245","26940","2245","Carton","True","10"
"5288","2015-03-17","17","134","1333","2249","26988","2249","Carton","True","10"
"5297","2015-03-18","17","134","1335","2247","26964","2247","Carton","True","10"
"5306","2015-03-19","17","134","1337","2245","26940","2245","Carton","True","10"
"5315","2015-03-20","17","134","1339","2245","26940","2245","Carton","True","10"
"5329","2015-03-23","17","134","1343","2256","27072","2256","Carton","True","10"
"5338","2015-03-24","17","134","1345","2262","27144","2262","Carton","True","10"
"5347","2015-03-25","17","134","1347","2262","27144","2262","Carton","True","10"
"5356","2015-03-26","17","134","1349","2269","27228","2269","Carton","True","10"
"5365","2015-03-27","17","134","1351","2275","27300","2275","Carton","True","10"
"5378","2015-03-30","17","134","1355","2271","27252","2271","Carton","True","10"
"5387","2015-03-31","17","134","1357","2269","27228","2269","Carton","True","10"
"5396","2015-04-01","17","134","1359","2267","27204","2267","Carton","True","10"
"5405","2015-04-02","17","134","1361","2271","27252","2271","Carton","True","10"
"5414","2015-04-03","17","134","1363","2274","27288","2274","Carton","True","10"
"5422","2015-04-04","17","134","1365","3","36","3","Carton","True","10"
"5428","2015-04-06","17","134","1367","2275","27300","2275","Carton","True","10"
"5437","2015-04-07","17","134","1369","2281","27372","2281","Carton","True","10"
"5446","2015-04-08","17","134","1371","2279","27348","2279","Carton","True","10"
"5455","2015-04-09","17","134","1373","2281","27372","2281","Carton","True","10"
"5464","2015-04-10","17","134","1375","2281","27372","2281","Carton","True","10"
"5478","2015-04-13","17","134","1379","2278","27336","2278","Carton","True","10"
"5487","2015-04-14","17","134","1381","2285","27420","2285","Carton","True","10"
"5496","2015-04-15","17","134","1383","2286","27432","2286","Carton","True","10"
"5505","2015-04-16","17","134","1385","2292","27504","2292","Carton","True","10"
"5514","2015-04-17","17","134","1387","2299","27588","2299","Carton","True","10"
"5525","2015-04-20","17","134","1390","2298","27576","2298","Carton","True","10"
"5534","2015-04-21","17","134","1392","2303","27636","2303","Carton","True","10"
"5543","2015-04-22","17","134","1394","2301","27612","2301","Carton","True","10"
"5552","2015-04-23","17","134","1396","2320","27840","2320","Carton","True","10"
"5561","2015-04-24","17","134","1398","2328","27936","2328","Carton","True","10"
"5572","2015-04-27","17","134","1402","2329","27948","2329","Carton","True","10"
"5581","2015-04-28","17","134","1404","2327","27924","2327","Carton","True","10"
"5590","2015-04-29","17","134","1406","2325","27900","2325","Carton","True","10"
"5599","2015-04-30","17","134","1408","2324","27888","2324","Carton","True","10"
"5608","2015-05-01","17","134","1410","2323","27876","2323","Carton","True","10"
"5617","2015-05-04","17","134","1412","2325","27900","2325","Carton","True","10"
"5626","2015-05-05","17","134","1414","2324","27888","2324","Carton","True","10"
"5635","2015-05-06","17","134","1416","2337","28044","2337","Carton","True","10"
"5644","2015-05-07","17","134","1418","2341","28092","2341","Carton","True","10"
"5653","2015-05-08","17","134","1420","2339","28068","2339","Carton","True","10"
"5667","2015-05-11","17","134","1424","2341","28092","2341","Carton","True","10"
"5676","2015-05-12","17","134","1426","2339","28068","2339","Carton","True","10"
"5685","2015-05-13","17","134","1428","2337","28044","2337","Carton","True","10"
"5694","2015-05-14","17","134","1430","2335","28020","2335","Carton","True","10"
"5703","2015-05-15","17","134","1432","2342","28104","2342","Carton","True","10"
"5712","2015-05-16","17","134","1434","20","240","20","Carton","True","10"
"5720","2015-05-18","17","134","1436","2366","28392","2366","Carton","True","10"
"5729","2015-05-19","17","134","1438","2364","28368","2364","Carton","True","10"
"5738","2015-05-20","17","134","1440","2362","28344","2362","Carton","True","10"
"5747","2015-05-21","17","134","1442","2368","28416","2368","Carton","True","10"
"5756","2015-05-22","17","134","1444","2366","28392","2366","Carton","True","10"
"5763","2015-05-23","17","134","1446","11","132","11","Carton","True","10"
"5770","2015-05-25","17","134","1448","2377","28524","2377","Carton","True","10"
"5779","2015-05-26","17","134","1450","2384","28608","2384","Carton","True","10"
"5788","2015-05-27","17","134","1452","2382","28584","2382","Carton","True","10"
"5797","2015-05-28","17","134","1454","2388","28656","2388","Carton","True","10"
"5806","2015-05-29","17","134","1456","2397","28764","2397","Carton","True","10"
"5814","2015-05-30","17","134","1458","10","120","10","Carton","True","10"
"5820","2015-06-01","17","134","1460","2412","28944","2412","Carton","True","10"
"5829","2015-06-02","17","134","1462","2416","28992","2416","Carton","True","10"
"5838","2015-06-03","17","134","1464","2414","28968","2414","Carton","True","10"
"5847","2015-06-04","17","134","1466","2415","28980","2415","Carton","True","10"
"5856","2015-06-05","17","134","1468","2413","28956","2413","Carton","True","10"
"5863","2015-06-06","17","134","1470","6","72","6","Carton","True","10"
"5870","2015-06-08","17","134","1472","2417","29004","2417","Carton","True","10"
"5879","2015-06-09","17","134","1474","2430","29160","2430","Carton","True","10"
"5888","2015-06-10","17","134","1476","2445","29340","2445","Carton","True","10"
"5897","2015-06-11","17","134","1478","2445","29340","2445","Carton","True","10"
"5906","2015-06-12","17","134","1480","2453","29436","2453","Carton","True","10"
"5917","2015-06-15","17","134","1484","2453","29436","2453","Carton","True","10"
"5926","2015-06-16","17","134","1486","2459","29508","2459","Carton","True","10"
"5935","2015-06-17","17","134","1488","2457","29484","2457","Carton","True","10"
"5944","2015-06-18","17","134","1490","2455","29460","2455","Carton","True","10"
"5953","2015-06-19","17","134","1492","2453","29436","2453","Carton","True","10"
"5965","2015-06-22","17","134","1496","2451","29412","2451","Carton","True","10"
"5974","2015-06-23","17","134","1498","2458","29496","2458","Carton","True","10"
"5983","2015-06-24","17","134","1500","2456","29472","2456","Carton","True","10"
"5992","2015-06-25","17","134","1502","2461","29532","2461","Carton","True","10"
"6001","2015-06-26","17","134","1504","2459","29508","2459","Carton","True","10"
"6010","2015-06-29","17","134","1506","2462","29544","2462","Carton","True","10"
"6019","2015-06-30","17","134","1508","2462","29544","2462","Carton","True","10"
"6028","2015-07-01","17","134","1510","2469","29628","2469","Carton","True","10"
"6037","2015-07-02","17","134","1512","2481","29772","2481","Carton","True","10"
"6046","2015-07-03","17","134","1514","2489","29868","2489","Carton","True","10"
"6057","2015-07-06","17","134","1518","2503","30036","2503","Carton","True","10"
"6066","2015-07-07","17","134","1520","2505","30060","2505","Carton","True","10"
"6075","2015-07-08","17","134","1522","2513","30156","2513","Carton","True","10"
"6084","2015-07-09","17","134","1524","2517","30204","2517","Carton","True","10"
"6093","2015-07-10","17","134","1526","2515","30180","2515","Carton","True","10"
"6100","2015-07-11","17","134","1528","3","36","3","Carton","True","10"
"6106","2015-07-13","17","134","1530","2520","30240","2520","Carton","True","10"
"6115","2015-07-14","17","134","1532","2526","30312","2526","Carton","True","10"
"6124","2015-07-15","17","134","1534","2540","30480","2540","Carton","True","10"
"6133","2015-07-16","17","134","1536","2538","30456","2538","Carton","True","10"
"6142","2015-07-17","17","134","1538","2541","30492","2541","Carton","True","10"
"6154","2015-07-20","17","134","1542","2539","30468","2539","Carton","True","10"
"6163","2015-07-21","17","134","1544","2537","30444","2537","Carton","True","10"
"6172","2015-07-22","17","134","1546","2537","30444","2537","Carton","True","10"
"6181","2015-07-23","17","134","1548","2553","30636","2553","Carton","True","10"
"6190","2015-07-24","17","134","1550","2568","30816","2568","Carton","True","10"
"6196","2015-07-25","17","134","1552","3","36","3","Carton","True","10"
"6205","2015-07-27","17","134","1554","2569","30828","2569","Carton","True","10"
"6214","2015-07-28","17","134","1556","2576","30912","2576","Carton","True","10"
"6223","2015-07-29","17","134","1558","2584","31008","2584","Carton","True","10"
"6232","2015-07-30","17","134","1560","2606","31272","2606","Carton","True","10"
"6241","2015-07-31","17","134","1562","2604","31248","2604","Carton","True","10"
"6248","2015-08-01","17","134","1564","8","96","8","Carton","True","10"
"6253","2015-08-03","17","134","1565","2621","31452","2621","Carton","True","10"
"6262","2015-08-04","17","134","1567","2621","31452","2621","Carton","True","10"
"6271","2015-08-05","17","134","1569","2629","31548","2629","Carton","True","10"
"6280","2015-08-06","17","134","1571","2633","31596","2633","Carton","True","10"
"6289","2015-08-07","17","134","1573","2631","31572","2631","Carton","True","10"
"6304","2015-08-10","17","134","1577","2628","31536","2628","Carton","True","10"
"6313","2015-08-11","17","134","1579","2626","31512","2626","Carton","True","10"
"6322","2015-08-12","17","134","1581","2629","31548","2629","Carton","True","10"
"6331","2015-08-13","17","134","1583","2627","31524","2627","Carton","True","10"
"6340","2015-08-14","17","134","1585","2643","31716","2643","Carton","True","10"
"6347","2015-08-15","17","134","1587","2","24","2","Carton","True","10"
"6352","2015-08-17","17","134","1588","2644","31728","2644","Carton","True","10"
"6361","2015-08-18","17","134","1590","2642","31704","2642","Carton","True","10"
"6370","2015-08-19","17","134","1592","2649","31788","2649","Carton","True","10"
"6379","2015-08-20","17","134","1594","2647","31764","2647","Carton","True","10"
"6388","2015-08-21","17","134","1596","2645","31740","2645","Carton","True","10"
"6401","2015-08-24","17","134","1600","2651","31812","2651","Carton","True","10"
"6410","2015-08-25","17","134","1602","2657","31884","2657","Carton","True","10"
"6419","2015-08-26","17","134","1604","2668","32016","2668","Carton","True","10"
"6428","2015-08-27","17","134","1606","2672","32064","2672","Carton","True","10"
"6437","2015-08-28","17","134","1608","2670","32040","2670","Carton","True","10"
"6448","2015-08-31","17","134","1612","2669","32028","2669","Carton","True","10"
"6457","2015-09-01","17","134","1614","2668","32016","2668","Carton","True","10"
"6466","2015-09-02","17","134","1616","2691","32292","2691","Carton","True","10"
"6475","2015-09-03","17","134","1618","2689","32268","2689","Carton","True","10"
"6484","2015-09-04","17","134","1620","2698","32376","2698","Carton","True","10"
"6493","2015-09-05","17","134","1622","10","120","10","Carton","True","10"
"6500","2015-09-07","17","134","1624","2722","32664","2722","Carton","True","10"
"6509","2015-09-08","17","134","1626","2739","32868","2739","Carton","True","10"
"6518","2015-09-09","17","134","1628","2737","32844","2737","Carton","True","10"
"6527","2015-09-10","17","134","1630","2747","32964","2747","Carton","True","10"
"6536","2015-09-11","17","134","1632","2767","33204","2767","Carton","True","10"
"6546","2015-09-14","17","134","1635","2764","33168","2764","Carton","True","10"
"6555","2015-09-15","17","134","1637","2762","33144","2762","Carton","True","10"
"6564","2015-09-16","17","134","1639","2760","33120","2760","Carton","True","10"
"6573","2015-09-17","17","134","1641","2762","33144","2762","Carton","True","10"
